timestamp,pv_kwh,gshp_kwh,ashp_kwh,offtake_kwh,feedin_kwh,t_ballon,t_sol,t_ext,cop_gshp,cop_ashp,prix_eur_kwh
2026-05-15 10:30:00,4.738323769505373,0.01312247257726267,0.764082755625248,0,2.5210000000006403,34.833333333333336,17.5,13.733333587646484,5.873499999999999,4.8062889181772865,0.03878
2026-05-15 10:45:00,4.992515020571041,0.013136840112958452,0.24485829895734787,0,1.5720000000001164,34.96666717529297,17.5,12.066666603088379,5.866699974060058,4.609002194529639,0.03093
2026-05-15 11:00:00,5.077026118135582,0.012844908417682745,0.23567504719644786,0,0.9110000000000582,34.900001525878906,17.566666920979817,10.233333269755045,5.8762386121826164,4.400656601009368,0.03766
2026-05-15 11:15:00,5.074759817076326,0.013120072433259338,0.23804425477981567,0,1.768000000000029,34.900001525878906,17.600000381469727,11.133333206176758,5.879307957183838,4.504246592318217,0.0329
2026-05-15 11:30:00,5.435247898469713,0.013751606215257197,0.24495972080528736,0,5.457999999998719,34.86666742960612,17.600000381469727,11.633333206176758,5.881010662831625,4.563117732899984,0.02819
2026-05-15 11:45:00,5.929593955330813,0.013245481636360638,0.2352631123960018,0,0.6390000000010332,34.766666412353516,17.600000381469727,12.166666984558107,5.8861187148234055,4.628538935735491,0.023239999999999997
2026-05-15 12:00:00,6.4288015934964475,0.013122204839717596,0.2384900927990675,0,0.4169999999994616,34.333333333333336,17.600000381469727,11.666666984558107,5.908253368631999,4.5881111478805545,0.026809999999999997
2026-05-15 12:15:00,6.754673753871833,0.013312646054677316,0.47495183257013557,0,2.3220000000001164,31.50000063578288,17.700000762939453,12.166666666666666,6,4.7597499744627205,0.02865
2026-05-15 12:30:00,6.987371698117452,0.013031750863883645,1.0094593586027623,0,2.100000000000364,30.766667048136394,17.700000762939453,12.066666603088379,6,4.777282199357351,0.032
2026-05-15 12:45:00,6.9294348081348405,0.01310912313638255,1.2302877563238144,0,0.6639999999988504,31.599999745686848,17.700000762939453,10.933333396911621,6,4.609706684095595,0.03534
2026-05-15 13:00:00,6.503370208994572,0.013494498946238309,1.23453210657835,0,4.353000000000975,32.800000508626304,17.700000762939453,12.133333206176758,5.995952045511881,4.703626631351047,0.02087
2026-05-15 13:15:00,5.774973737900877,0.013494346910141758,1.0626723299026488,0,3.8029999999998836,33.800000508626304,17.700000762939453,12.333333333333334,5.944792044901529,4.686733312818739,0.03265
2026-05-15 13:30:00,5.167568500777179,0.013310222299318412,0.9197977882926353,0,4.822000000000116,34.36666742960612,17.799999237060547,12.966666857401531,5.925051890329997,4.737112213022444,0.04215
2026-05-15 13:45:00,4.656152079485871,0.013072699046242633,0.7277969271834008,0,4.466000000000349,34.699999491373696,17.799999237060547,13.366666793823242,5.907971955688477,4.769576702367995,0.055479999999999995
2026-05-15 14:00:00,4.012303259199608,0.012882900849435828,0.39481532979011535,0,3.8189999999995052,34.93333435058594,17.799999237060547,13.366666793823242,5.8960158776448575,4.759924416995578,0.031760000000000004
2026-05-15 14:15:00,3.3237132696144704,0.013560831983559183,0.24029805867373943,0,3.511000000000422,34.900001525878906,17.899999618530273,13.166666666666666,5.906931886566162,4.738283270517986,0.05088
2026-05-15 14:30:00,2.9952092757509163,0.013311890536468127,0.23958261109143494,0,3.867000000000189,34.900001525878906,17.899999618530273,13.200000127156576,5.906931886566162,4.742119951769511,0.06881999999999999
2026-05-15 14:45:00,2.873706296380442,0.012406552911736072,0.22896728125214577,0,1.1980000000003201,34.900001525878906,17.899999618530273,12.333333333333334,5.906931886566162,4.642366605122884,0.07534
2026-05-15 15:00:00,2.845121660439494,0.01283080489654094,0.23943346194922924,0,0.7599999999983993,34.833333333333336,17.96666653951009,10.333333333333334,5.916495543840196,4.414722222222222,0.06876
2026-05-15 15:15:00,2.779216163506592,0.013217183773420401,0.2330712542757392,0,1.3610000000007858,34.699999491373696,18,9.966666857401531,5.926420026143392,4.377556707969242,0.07912000000000001
2026-05-15 15:30:00,2.652851602831583,0.012986755494959652,0.23511581840366125,0,1.9760000000005675,33.93333307902018,18,10.166666666666666,5.965826679738362,4.429877787484063,0.09023
2026-05-15 15:45:00,2.498633471073451,0.012689662187811337,0.6935379222854972,0,1.1639999999988504,31.266667048136394,18,10.333333333333334,6,4.551444429821439,0.09692
2026-05-15 16:00:00,2.203831567155618,0.01314582656044513,1.2309168140292168,0,0.7650000000012369,31.133333206176758,18,10.46666653951009,6,4.572404434221056,0.1
2026-05-15 16:15:00,1.9689038750936327,0.012810276820324361,1.3162734789848327,0,1.0029999999987922,32.29999987284342,18,10.800000190734863,6,4.566760027383169,0.10447
2026-05-15 16:30:00,1.808800671230011,0.012612137148156762,1.1941060697436332,0,1.0270000000000437,33.40000025431315,18.03333346048991,11.699999809265137,5.996349332116021,4.629019967664083,0.11125
2026-05-15 16:45:00,1.603407999424146,0.012815562339965255,0.9309511404037476,0,1.0740000000005239,34.36666615804037,18.100000381469727,11.566666285196938,5.952804061472576,4.575225531569587,0.12029000000000001
2026-05-15 17:00:00,1.4542707684278957,0.012746991564519703,0.6713343398049474,0,0.805000000000291,34.90000025431315,18.100000381469727,11.633333524068197,5.925348022033692,4.561796678540972,0.11942
